signal_date,symbol,factor,weight,beta,vix
2017-07-31,DHR,0.006953652839378366,0.04,0.8527264224359781,10.289999961853027
2017-07-31,SRE,0.006975403347384379,0.04,0.6394618282537317,10.289999961853027
2017-07-31,PPL,0.006980447938362033,0.04,0.5078271782669683,10.289999961853027
2017-07-31,MMM,0.007126420791061116,0.04,0.7644174677701872,10.289999961853027
2017-07-31,WM,0.007138754022283278,0.04,0.6827202308360764,10.289999961853027
2017-07-31,EIX,0.007238683397867929,0.04,0.548199890065973,10.289999961853027
2017-07-31,BSX,0.007264473228254386,0.04,1.110730366963075,10.289999961853027
2017-07-31,RSG,0.007274930690513682,0.04,0.7620467482409499,10.289999961853027
2017-08-31,XOM,0.004190906521822057,0.04,0.8143736658349157,11.220000267028809
2017-08-31,AIG,0.0044534588293358105,0.04,0.8864059748275739,11.220000267028809
2017-08-31,KO,0.004692040874489845,0.04,0.5610350559060829,11.220000267028809
2017-08-31,L,0.004736180589159833,0.04,0.9082741871455812,11.220000267028809
2017-08-31,EVRG,0.004999858814140534,0.04,0.11444098586246829,11.220000267028809
2017-08-31,PCG,0.005340590267203816,0.04,0.44166067259379616,11.220000267028809
2017-08-31,PFG,0.005381262448208047,0.04,1.384985409319736,11.220000267028809
2017-08-31,PG,0.005481889912210746,0.04,0.503300909161094,11.220000267028809
2017-08-31,SJM,0.0055798480771974465,0.04,0.6087148297377285,11.220000267028809
2017-08-31,CB,0.005589042316436865,0.04,0.6392795411177715,11.220000267028809
2017-08-31,IBM,0.005718782711886794,0.04,0.7497678770470714,11.220000267028809
2017-08-31,AJG,0.005756922957511845,0.04,0.993347118014993,11.220000267028809
2017-08-31,KHC,0.00583955941595633,0.04,0.8212190416836599,11.220000267028809
2017-08-31,SO,0.0058791521059979425,0.04,0.36993310848415745,11.220000267028809
2017-08-31,ACGL,0.005897499861318467,0.04,0.622159770002741,11.220000267028809
2017-08-31,D,0.0060546731780243505,0.04,0.4353672486051806,11.220000267028809
2017-08-31,AWK,0.006116968411748136,0.04,0.6762895402745764,11.220000267028809
2017-08-31,MMM,0.006152431577119799,0.04,0.7473298093703193,11.220000267028809
2017-08-31,PPL,0.00623453402512153,0.04,0.43882976647480754,11.220000267028809
2017-08-31,INTC,0.006278790343778118,0.04,1.0620466628243082,11.220000267028809
2017-08-31,ALL,0.006309159324801916,0.04,0.5909176251436952,11.220000267028809
2017-08-31,NXPI,0.0063143277105877525,0.04,0.31942693332112837,11.220000267028809
2017-08-31,CVX,0.006424505421573556,0.04,0.8329313320604974,11.220000267028809
2017-08-31,SLB,0.006441772136141522,0.04,0.8543770518374675,11.220000267028809
2017-08-31,AME,0.006478489174811619,0.04,1.1041853430225888,11.220000267028809
2017-09-29,NXPI,0.00375690669888753,0.04,0.2942262431061749,9.550000190734863
2017-09-29,AVB,0.004992507168284454,0.04,0.18164975382368503,9.550000190734863
2017-09-29,STZ,0.005265069492910302,0.04,0.5655690970501301,9.550000190734863
2017-09-29,TAP,0.0053195296644493965,0.04,0.6885869395911545,9.550000190734863
2017-09-29,PEP,0.005365617119251498,0.04,0.4072908078699152,9.550000190734863
2017-09-29,KO,0.005441700625737766,0.04,0.3680111722122942,9.550000190734863
2017-09-29,SBAC,0.005892043324115059,0.04,0.4741821377037945,9.550000190734863
2017-09-29,SPGI,0.006123620263772089,0.04,1.0259661762243117,9.550000190734863
2017-09-29,KHC,0.0061774180108866705,0.04,0.6811958946635578,9.550000190734863
2017-09-29,AEP,0.006219592619388914,0.04,0.21914490883387786,9.550000190734863
2017-09-29,EQR,0.006232498743163628,0.04,0.266595678584179,9.550000190734863
2017-09-29,XEL,0.0064961817517556145,0.04,0.2227463906928989,9.550000190734863
2017-09-29,LMT,0.00650519268935561,0.04,0.5818329253004373,9.550000190734863
2017-09-29,UDR,0.006642451600829702,0.04,0.17948567263273396,9.550000190734863
2017-09-29,PM,0.006814820000075583,0.04,0.5642993607236882,9.550000190734863
2017-09-29,PPL,0.006819253346120302,0.04,0.20271640706458943,9.550000190734863
2017-09-29,DUK,0.006883535728710699,0.04,0.30388248153671515,9.550000190734863
2017-09-29,EVRG,0.006951887053070038,0.04,0.06977512271694238,9.550000190734863
2017-09-29,KDP,0.007071803870413262,0.04,0.5757910510733931,9.550000190734863
2017-09-29,NI,0.007129175533271725,0.04,0.5441529668604878,9.550000190734863
2017-09-29,PG,0.007142513695275765,0.04,0.39592511331326175,9.550000190734863
2017-09-29,MNST,0.0071711511498105725,0.04,0.6754080169330869,9.550000190734863
2017-09-29,CCI,0.007252551469774016,0.04,0.3894346260900182,9.550000190734863
2017-09-29,WM,0.0073573825550248715,0.04,0.6364489493718473,9.550000190734863
2017-09-29,ESS,0.007426320164280575,0.04,0.11422966056513534,9.550000190734863
2017-10-31,O,0.004165180766822818,0.04,0.3467140605669202,10.5
2017-10-31,MRK,0.004184817564989496,0.04,0.6495566963729916,10.5
2017-10-31,XOM,0.004196432423901797,0.04,0.6845499942694734,10.5
2017-10-31,NXPI,0.004211593750614817,0.04,0.21026709347585826,10.5
2017-10-31,MRSH,0.004885438843081014,0.04,0.7450264784810464,10.5
2017-10-31,FIS,0.005026800515580731,0.04,0.6270048846490448,10.5
2017-10-31,BEN,0.0053384295907222155,0.04,1.585566680380001,10.5
2017-10-31,HON,0.005350507656623149,0.04,0.9309495801625105,10.5
2017-10-31,CINF,0.00540477669708892,0.04,0.9468518648725295,10.5
2017-10-31,VRSK,0.005572973883072807,0.04,0.8541364951982304,10.5
2017-10-31,BRK-B,0.005655159907876461,0.04,1.0624719426276465,10.5
2017-10-31,WELL,0.005727231131997667,0.04,0.2578268925459189,10.5
2017-10-31,AON,0.006033150129040621,0.04,0.764605622217389,10.5
2017-10-31,EXPD,0.006302037957138973,0.04,0.933110491066717,10.5
2017-10-31,PG,0.006328885648331983,0.04,0.3857476736527273,10.5
2017-10-31,WMB,0.00643283492054354,0.04,1.123839655460885,10.5
2017-10-31,PFE,0.006443005284833658,0.04,0.7186260640624491,10.5
2017-10-31,AJG,0.00649619125821479,0.04,0.9200255831140567,10.5
2017-10-31,FISV,0.006500531291995326,0.04,0.905430561427483,10.5
2017-10-31,ECL,0.0066664386433517905,0.04,0.8052197237801896,10.5
2017-10-31,LMT,0.0067766463274634425,0.04,0.6382457352268659,10.5
2017-10-31,BRO,0.006803366024329538,0.04,0.7650361980305858,10.5
2017-10-31,BSX,0.0068384826278471865,0.04,0.8760829644754013,10.5
2017-10-31,CHD,0.0068881407985922575,0.04,0.5510541486643974,10.5
2017-10-31,GL,0.00689684019242387,0.04,1.0308147238918544,10.5
2017-11-30,NXPI,0.005895191101570152,0.04,0.24715700847737668,10.699999809265137
2017-11-30,IQV,0.006030704386292607,0.04,0.8143874611284913,10.699999809265137
2017-11-30,L,0.006170874351978206,0.04,0.8454144649843981,10.699999809265137
2017-11-30,PM,0.006562375607881555,0.04,0.6144321388618184,10.699999809265137
2017-11-30,WELL,0.006744584700731915,0.04,0.32720123359096676,10.699999809265137
2017-11-30,ORCL,0.006961646598450865,0.04,0.873203723176505,10.699999809265137
2017-11-30,PFE,0.007443689481905347,0.04,0.5355504167253478,10.699999809265137
2017-11-30,JNJ,0.007459631492932051,0.04,0.47876189169201394,10.699999809265137
2017-11-30,PPG,0.007751646568644821,0.04,1.0573295449942421,10.699999809265137
2017-11-30,VTR,0.0077567910945035125,0.04,0.2692561627578557,10.699999809265137
2017-11-30,STE,0.007791169303181222,0.04,1.0389789016411626,10.699999809265137
2017-11-30,XOM,0.007948091324376128,0.04,0.6369368044070383,10.699999809265137
2017-11-30,WY,0.008297679409028813,0.04,1.040706752737749,10.699999809265137
2017-11-30,EBAY,0.008326675068216582,0.04,1.082791474066382,10.699999809265137
2017-11-30,BRO,0.008554037163881256,0.04,0.7390306721563473,10.699999809265137
2017-11-30,DHR,0.00858079832110108,0.04,0.766829995153662,10.699999809265137
2017-11-30,ESS,0.008603990017275586,0.04,0.3413162502840299,10.699999809265137
2017-11-30,CB,0.008730939684315996,0.04,0.6325452665992061,10.699999809265137
2017-11-30,IBM,0.00882033349744411,0.04,0.7441302046420373,10.699999809265137
2017-11-30,ACGL,0.00889205618891955,0.04,0.6260613692160784,10.699999809265137
2017-11-30,WM,0.008897751397561526,0.04,0.5598595726912629,10.699999809265137
2017-11-30,WTW,0.00891509584427772,0.04,0.8129552574813443,10.699999809265137
2017-11-30,RVTY,0.008919525567044496,0.04,1.0257892790568932,10.699999809265137
2017-11-30,ADM,0.00901673724695975,0.04,0.7025624093062202,10.699999809265137
2017-11-30,KKR,0.009020442585819622,0.04,1.6757371324714307,10.699999809265137
2017-12-29,PPL,0.003355757257543557,0.04,0.10070098270962707,10.180000305175781
2017-12-29,DUK,0.004058364724561203,0.04,0.027893641623662365,10.180000305175781
2017-12-29,MET,0.004686545327300973,0.04,1.3631653386307467,10.180000305175781
2017-12-29,IQV,0.005341516384357403,0.04,0.8058328622798316,10.180000305175781
2017-12-29,L,0.005395096719071813,0.04,0.842782076358817,10.180000305175781
2017-12-29,PCG,0.005692174730489441,0.04,0.1777728463300704,10.180000305175781
2017-12-29,CMS,0.005692814805410462,0.04,0.09003611875395079,10.180000305175781
2017-12-29,D,0.005711081265672879,0.04,0.033242564590930244,10.180000305175781
2017-12-29,AEP,0.005720835566226157,0.04,0.02478837277455493,10.180000305175781
2017-12-29,WST,0.0058233407556882,0.04,0.9728441475697029,10.180000305175781
2017-12-29,WY,0.006155114551074226,0.04,1.0026010693495637,10.180000305175781
2017-12-29,EQR,0.006208137870371821,0.04,0.38454113167244297,10.180000305175781
2017-12-29,BDX,0.006248159358451133,0.04,0.5097699299137357,10.180000305175781
2017-12-29,WEC,0.006265305593219672,0.04,0.12540462292231624,10.180000305175781
2017-12-29,AFL,0.006336993489947184,0.04,0.6884622020073579,10.180000305175781
2017-12-29,DHR,0.006462199613682706,0.04,0.7932810337219174,10.180000305175781
2017-12-29,DTE,0.006496877816298463,0.04,0.11538717516704525,10.180000305175781
2017-12-29,PEG,0.00651017642359566,0.04,0.12819058318616114,10.180000305175781
2017-12-29,NXPI,0.006636241243688934,0.04,0.22892634362471234,10.180000305175781
2017-12-29,XEL,0.006648898505118739,0.04,0.09019954299077879,10.180000305175781
2017-12-29,ED,0.006711741371818647,0.04,0.03285958357764193,10.180000305175781
2017-12-29,BAX,0.006724276986695444,0.04,0.696832498449035,10.180000305175781
2017-12-29,CB,0.00682379261254149,0.04,0.6435622071682453,10.180000305175781
2017-12-29,KO,0.006850801890631031,0.04,0.14475809090868236,10.180000305175781
2017-12-29,KHC,0.006863593030843251,0.04,0.5530508324961466,10.180000305175781
2018-01-31,NXPI,0.005553067546220314,0.04,0.19740263798776614,14.789999961853027
2018-01-31,GL,0.00713712134134985,0.04,0.9342287520719484,14.789999961853027
2018-01-31,ATO,0.007944442470262514,0.04,0.3708212613760639,14.789999961853027
2018-01-31,KIM,0.008021690076831511,0.04,0.19556707739089235,14.789999961853027
2018-01-31,PG,0.008722293425061478,0.04,0.29305153196174666,14.789999961853027
2018-01-31,PEP,0.008759485307623249,0.04,0.300185011154892,14.789999961853027
2018-01-31,VRSK,0.008801652184544517,0.04,0.8157766031843234,14.789999961853027
2018-01-31,PH,0.008817195346249074,0.04,1.4001185856264429,14.789999961853027
2018-01-31,AIZ,0.008847159631873991,0.04,0.9962705618198489,14.789999961853027
2018-01-31,HRL,0.009016344159426471,0.04,0.6291722240362925,14.789999961853027
2018-01-31,MCD,0.009028059447064241,0.04,0.6130555618727356,14.789999961853027
2018-01-31,EXPD,0.009030256827638717,0.04,1.0273270092870297,14.789999961853027
2018-01-31,SYY,0.00917671349043383,0.04,0.5984345862038407,14.789999961853027
2018-01-31,PNW,0.009215992552045327,0.04,0.1829870127373249,14.789999961853027
2018-01-31,SPG,0.009228729970480298,0.04,0.280226233728408,14.789999961853027
2018-01-31,ECL,0.00928617133519145,0.04,0.7036571986117739,14.789999961853027
2018-01-31,NI,0.009297144425918846,0.04,0.2610110977099882,14.789999961853027
2018-01-31,AXP,0.009330048502482934,0.04,1.0299719447285987,14.789999961853027
2018-01-31,XEL,0.009416538614661496,0.04,0.015971836226209676,14.789999961853027
2018-01-31,HSY,0.009554062644325923,0.04,0.4134371977444388,14.789999961853027
2018-01-31,REG,0.009603168384472126,0.04,0.19785996974923256,14.789999961853027
2018-01-31,SWK,0.009864340017531514,0.04,1.0378651378985375,14.789999961853027
2018-01-31,PFG,0.009905503590440068,0.04,1.4772322885597753,14.789999961853027
2018-01-31,CHD,0.010011868410653513,0.04,0.3624394417896376,14.789999961853027
2018-01-31,DUK,0.010028918603617853,0.04,-0.0017473868062748657,14.789999961853027
2018-02-28,KDP,0.008254133055427326,0.04,0.09413552229591267,18.59000015258789
2018-02-28,KHC,0.010154171154816849,0.04,0.6761696571162061,18.59000015258789
2018-02-28,CVS,0.010191167246212851,0.04,0.9086663314191518,18.59000015258789
2018-02-28,CMI,0.010309890489620433,0.04,0.9558019610861268,18.59000015258789
2018-02-28,MKC,0.010458182806424876,0.04,0.5299308254202664,18.59000015258789
2018-02-28,HUM,0.010489978571869552,0.04,0.6790616839836634,18.59000015258789
2018-02-28,PEP,0.011259676934136476,0.04,0.4615792508224827,18.59000015258789
2018-02-28,KO,0.011262740652292224,0.04,0.5170713784596354,18.59000015258789
2018-02-28,EME,0.011280268627821633,0.04,1.0859454234306052,18.59000015258789
2018-02-28,TSN,0.01131290379182559,0.04,0.5113611147428772,18.59000015258789
2018-02-28,VZ,0.011449358233904494,0.04,0.8260719559158927,18.59000015258789
2018-02-28,ECL,0.0115880243900234,0.04,0.7227842604371428,18.59000015258789
2018-02-28,UPS,0.011953160454892187,0.04,0.8141621626854666,18.59000015258789
2018-02-28,HIG,0.011961760765382624,0.04,0.7335503937184302,18.59000015258789
2018-02-28,AIG,0.011966614938401144,0.04,0.6663872899546386,18.59000015258789
2018-02-28,OXY,0.01213698424535794,0.04,0.7272446941573534,18.59000015258789
2018-02-28,PSX,0.012149302515737181,0.04,0.879242507777702,18.59000015258789
2018-02-28,ZBH,0.012372384643776702,0.04,0.8429101379434097,18.59000015258789
2018-02-28,SNA,0.012682295631929862,0.04,0.9770655880787962,18.59000015258789
2018-02-28,MCK,0.012820201060241931,0.04,0.8701591697001677,18.59000015258789
2018-02-28,CI,0.012859732826010006,0.04,0.9127058560425901,18.59000015258789
2018-02-28,WRB,0.012898068932959061,0.04,0.6155727369372361,18.59000015258789
2018-02-28,BRO,0.01291737145226315,0.04,0.6736121941723857,18.59000015258789
2018-02-28,JKHY,0.013001012525545974,0.04,0.7768762019646979,18.59000015258789
2018-02-28,ACGL,0.013179557346855076,0.04,0.5967375656361377,18.59000015258789
2018-03-29,KDP,0.005480524022752365,0.04,0.08751482988203577,22.8700008392334
2018-03-29,NXPI,0.006136235256342415,0.04,0.21885884647017792,22.8700008392334
2018-03-29,AZO,0.009575403578801645,0.04,0.641272905873755,22.8700008392334
2018-03-29,KO,0.009581714886118675,0.04,0.47709795166764785,22.8700008392334
2018-03-29,VICI,0.009597336022151026,0.04,,22.8700008392334
2018-03-29,ECHO,0.009606824197384034,0.04,0.8820336302114927,22.8700008392334
2018-03-29,HUBB,0.00991631328080853,0.04,0.8000198829812963,22.8700008392334
2018-03-29,HAS,0.010340853052769905,0.04,0.7759713231978254,22.8700008392334
2018-03-29,MKC,0.010456092260413507,0.04,0.5002724019122868,22.8700008392334
2018-03-29,VZ,0.010521164866962706,0.04,0.7096688091905878,22.8700008392334
2018-03-29,T,0.010536535049911056,0.04,0.7254365880871935,22.8700008392334
2018-03-29,MSI,0.010564534793668656,0.04,0.7474778683865108,22.8700008392334
2018-03-29,TKO,0.010663057551472654,0.04,0.7921140764023938,22.8700008392334
2018-03-29,DVA,0.010686408551728421,0.04,0.7424976054983495,22.8700008392334
2018-03-29,HSY,0.010723360221471,0.04,0.47069238976481875,22.8700008392334
2018-03-29,OMC,0.010742402869190214,0.04,0.5223130344833685,22.8700008392334
2018-03-29,TPL,0.010790424094089035,0.04,0.7995059669252881,22.8700008392334
2018-03-29,INVH,0.010913818605625458,0.04,0.5024224152063568,22.8700008392334
2018-03-29,TJX,0.010969032112225241,0.04,0.5738323633176808,22.8700008392334
2018-03-29,D,0.011081755102161495,0.04,0.23998894999758696,22.8700008392334
2018-03-29,PFE,0.011294505500198015,0.04,0.8599038874748797,22.8700008392334
2018-03-29,PNW,0.011309484167584349,0.04,0.3386973546430067,22.8700008392334
2018-03-29,WM,0.011343742419166424,0.04,0.786612358931252,22.8700008392334
2018-03-29,AWK,0.011449162126223645,0.04,0.4422144970003892,22.8700008392334
2018-03-29,DTE,0.011625631273820236,0.04,0.2191650987840459,22.8700008392334
2018-04-30,CASY,0.00370261192112471,0.04,0.5572608817101455,15.40999984741211
2018-04-30,VICI,0.004740486173303004,0.04,,15.40999984741211
2018-04-30,KDP,0.005611345158179537,0.04,0.09082304952983368,15.40999984741211
2018-04-30,PG,0.007591450420096546,0.04,0.4721426462156635,15.40999984741211
2018-04-30,FE,0.00810892925167308,0.04,0.3003874325855712,15.40999984741211
2018-04-30,CBOE,0.008358213347763455,0.04,0.5869775498799578,15.40999984741211
2018-04-30,WM,0.00871355650130865,0.04,0.7802676822813976,15.40999984741211
2018-04-30,DTE,0.008808077722071771,0.04,0.21792015037364304,15.40999984741211
2018-04-30,INVH,0.008993547703961723,0.04,0.47011014439509907,15.40999984741211
2018-04-30,RTX,0.00904874387946677,0.04,0.9096325903199243,15.40999984741211
2018-04-30,WTW,0.009325407291120502,0.04,0.734704237493919,15.40999984741211
2018-04-30,CL,0.009329261961757096,0.04,0.33542271572547744,15.40999984741211
2018-04-30,FDS,0.009407615619703468,0.04,0.8743101597180732,15.40999984741211
2018-04-30,BMY,0.009535659184956469,0.04,0.6824995241153727,15.40999984741211
2018-04-30,DVA,0.009551757541160466,0.04,0.7166166303608592,15.40999984741211
2018-04-30,TRV,0.009561500161255366,0.04,0.776174416356086,15.40999984741211
2018-04-30,SBAC,0.009686092272816272,0.04,0.44920585805242197,15.40999984741211
2018-04-30,MDLZ,0.00974876376529723,0.04,0.7788235381243527,15.40999984741211
2018-04-30,RSG,0.009897709816548472,0.04,0.7003912162455932,15.40999984741211
2018-04-30,CNP,0.010232332071363448,0.04,0.45234447286789564,15.40999984741211
2018-04-30,KHC,0.010237561858591437,0.04,0.7735446785080033,15.40999984741211
2018-04-30,SRE,0.01025030453079796,0.04,0.26510313947499464,15.40999984741211
2018-04-30,CB,0.01030181574027229,0.04,0.722160866391417,15.40999984741211
2018-04-30,ES,0.010415556112959213,0.04,0.3102978477722701,15.40999984741211
2018-04-30,AON,0.01052017035364856,0.04,0.6960138911158634,15.40999984741211
2018-05-31,KDP,0.0038542710328624886,0.04,0.08840328052234354,14.9399995803833
2018-05-31,EG,0.006015538322085723,0.04,0.5576814217424971,14.9399995803833
2018-05-31,ECHO,0.0062743673344865854,0.04,0.8078021929784845,14.9399995803833
2018-05-31,ALL,0.006426255276152926,0.04,0.8073668347977748,14.9399995803833
2018-05-31,V,0.007960235959393902,0.04,1.1249017086921407,14.9399995803833
2018-05-31,ES,0.008299712608056531,0.04,0.31454114008980927,14.9399995803833
2018-05-31,TEL,0.00830223399507828,0.04,1.1230488734224189,14.9399995803833
2018-05-31,ADM,0.008373750066547104,0.04,0.7104417395749022,14.9399995803833
2018-05-31,LNT,0.008479533743772683,0.04,0.25510184288629895,14.9399995803833
2018-05-31,FE,0.008544277796649614,0.04,0.30866822482684264,14.9399995803833
2018-05-31,CCL,0.008630791503171142,0.04,0.7058957983254651,14.9399995803833
2018-05-31,L,0.00874866172849056,0.04,0.8896919183106669,14.9399995803833
2018-05-31,AEP,0.00886249018704719,0.04,0.1985226906064929,14.9399995803833
2018-05-31,PNW,0.00892157952746806,0.04,0.32992869867954683,14.9399995803833
2018-05-31,DUK,0.008966459478531386,0.04,0.1842797702961997,14.9399995803833
2018-05-31,PLD,0.009017906358873784,0.04,0.7367932192035634,14.9399995803833
2018-05-31,CIEN,0.00908075783747866,0.04,0.822254691989178,14.9399995803833
2018-05-31,PFE,0.009100664960998772,0.04,0.8128517032205862,14.9399995803833
2018-05-31,EBAY,0.009109612577368153,0.04,0.971711073533363,14.9399995803833
2018-05-31,HAS,0.009112820694276592,0.04,0.6198137661638986,14.9399995803833
2018-05-31,TPR,0.009160905205416014,0.04,0.7983083582746365,14.9399995803833
2018-05-31,WY,0.009170337505437009,0.04,0.6507389721541792,14.9399995803833
2018-05-31,D,0.009255395134998113,0.04,0.24192109565178385,14.9399995803833
2018-05-31,SRE,0.009293527818247016,0.04,0.2537548412049933,14.9399995803833
2018-05-31,APD,0.00930250074083414,0.04,0.9806765952224565,14.9399995803833
2018-06-29,AFL,0.003967276898070793,0.04,0.704429435838632,16.850000381469727
2018-06-29,LMT,0.005052012333079903,0.04,0.7773872142172003,16.850000381469727
2018-06-29,GL,0.006289206971359018,0.04,0.9467447602892842,16.850000381469727
2018-06-29,UPS,0.006357141260875654,0.04,0.855799526018286,16.850000381469727
2018-06-29,PFE,0.0064731490289702265,0.04,0.822532202245733,16.850000381469727
2018-06-29,L,0.007074368075045889,0.04,0.8877032895213963,16.850000381469727
2018-06-29,GD,0.007081027816894769,0.04,0.8341725964125732,16.850000381469727
2018-06-29,WRB,0.007161138347760198,0.04,0.6283541017919142,16.850000381469727
2018-06-29,HIG,0.007323191086429937,0.04,0.8597404956625703,16.850000381469727
2018-06-29,KDP,0.007335936022337508,0.04,0.06476453482088816,16.850000381469727
2018-06-29,PH,0.007341363007899604,0.04,1.2321025088327295,16.850000381469727
2018-06-29,DOV,0.007492187575109099,0.04,1.0439691335989794,16.850000381469727
2018-06-29,AON,0.007675982420402993,0.04,0.7220851959690727,16.850000381469727
2018-06-29,PWR,0.007697492881810275,0.04,1.0804220093290895,16.850000381469727
2018-06-29,HON,0.007698566116192884,0.04,0.9349235150702335,16.850000381469727
2018-06-29,BRO,0.007794073968889492,0.04,0.7166302294434943,16.850000381469727
2018-06-29,NDAQ,0.007794693810730191,0.04,0.7910968318048028,16.850000381469727
2018-06-29,SYY,0.007834886934740081,0.04,0.7215353580491636,16.850000381469727
2018-06-29,LHX,0.007902681537773182,0.04,0.7009468820206362,16.850000381469727
2018-06-29,ALL,0.007916002620989104,0.04,0.8144759935031379,16.850000381469727
2018-06-29,RTX,0.008070869006987547,0.04,0.9297993560016554,16.850000381469727
2018-06-29,VRSK,0.008343212935027022,0.04,0.7981647155536691,16.850000381469727
2018-06-29,CB,0.00835171502789218,0.04,0.7756100071203285,16.850000381469727
2018-06-29,BKNG,0.008443462905355493,0.04,0.7864694919562217,16.850000381469727
2018-06-29,TRV,0.008525110426758608,0.04,0.8371949853477383,16.850000381469727
2018-07-31,MLM,0.006023346291151821,0.04,0.850911826496211,14.260000228881836
2018-07-31,STZ,0.006195314416618825,0.04,0.5300666237578189,14.260000228881836
2018-07-31,VICI,0.006922989171607652,0.04,0.585990306414944,14.260000228881836
2018-07-31,ECL,0.00716469432143727,0.04,0.7603271651740516,14.260000228881836
2018-07-31,FIS,0.007602491095470265,0.04,0.7884258523884773,14.260000228881836
2018-07-31,EXR,0.008011406427584777,0.04,0.4708256415250218,14.260000228881836
2018-07-31,YUM,0.008090032601695362,0.04,0.8060934731079519,14.260000228881836
2018-07-31,HD,0.008105986835689638,0.04,1.0069118686412484,14.260000228881836
2018-07-31,MCD,0.008284119804256296,0.04,0.661235709059159,14.260000228881836
2018-07-31,TSN,0.008363774555919967,0.04,0.6070367037372223,14.260000228881836
2018-07-31,ACN,0.008751437100087855,0.04,1.1486230590171773,14.260000228881836
2018-07-31,DG,0.008858847887403477,0.04,0.7194762719673978,14.260000228881836
2018-07-31,MDT,0.008886843073818795,0.04,0.9012629822381127,14.260000228881836
2018-07-31,JKHY,0.008990849080070529,0.04,0.7453869926925534,14.260000228881836
2018-07-31,VMC,0.009004969995675838,0.04,0.8791609059892432,14.260000228881836
2018-07-31,TJX,0.00923284072923547,0.04,0.5506138086648668,14.260000228881836
2018-07-31,F,0.009246338872044246,0.04,0.900687009811748,14.260000228881836
2018-07-31,SPGI,0.00933060643037047,0.04,1.153796179440139,14.260000228881836
2018-07-31,SBAC,0.00938552567194284,0.04,0.4894527123801768,14.260000228881836
2018-07-31,WY,0.009456157085832029,0.04,0.6206251945309894,14.260000228881836
2018-07-31,EXC,0.009676171607777072,0.04,0.2883049401925552,14.260000228881836
2018-07-31,COR,0.009764985404658954,0.04,1.036361386348671,14.260000228881836
2018-07-31,CRH,0.009825020544866624,0.04,0.7597508658136196,14.260000228881836
2018-07-31,INVH,0.009902974736304148,0.04,0.472402246321728,14.260000228881836
2018-07-31,OKE,0.009925025787687725,0.04,0.8083362791528632,14.260000228881836
2018-08-31,WM,0.003630063499546754,0.04,0.7942877401584327,13.529999732971191
2018-08-31,APH,0.004981607983143954,0.04,0.9834277317572527,13.529999732971191
2018-08-31,RSG,0.005484187811265561,0.04,0.6740802942453115,13.529999732971191
2018-08-31,AFL,0.0055106115222031795,0.04,0.6774784000956421,13.529999732971191
2018-08-31,KO,0.005852318393116817,0.04,0.536515227123254,13.529999732971191
2018-08-31,AVY,0.006326324753226498,0.04,0.9259526219714671,13.529999732971191
2018-08-31,STE,0.006331805775083366,0.04,0.804022144941623,13.529999732971191
2018-08-31,L,0.006635805830058272,0.04,0.8885582522001159,13.529999732971191
2018-08-31,EG,0.006781695148506195,0.04,0.5220865609336425,13.529999732971191
2018-08-31,AWK,0.0067869842277965995,0.04,0.33216199778647704,13.529999732971191
2018-08-31,AJG,0.007033947125266726,0.04,0.7955811079563135,13.529999732971191
2018-08-31,PNW,0.007259576592295947,0.04,0.22932301778211917,13.529999732971191
2018-08-31,CTAS,0.007322885330669671,0.04,0.9312343088087164,13.529999732971191
2018-08-31,CINF,0.007330055398386426,0.04,0.7851266645831954,13.529999732971191
2018-08-31,CPAY,0.007351560463632145,0.04,0.7723618957224818,13.529999732971191
2018-08-31,ORCL,0.0073847183289665885,0.04,1.023847051875236,13.529999732971191
2018-08-31,ATO,0.007459763855575563,0.04,0.2715998534395133,13.529999732971191
2018-08-31,NEE,0.007462619611618493,0.04,0.21941680745594744,13.529999732971191
2018-08-31,NOC,0.0074830118531563185,0.04,0.7249193463546793,13.529999732971191
2018-08-31,LNT,0.007637780837158869,0.04,0.16355561110061237,13.529999732971191
2018-08-31,DGX,0.007677655494904068,0.04,0.7376972561617137,13.529999732971191
2018-08-31,CL,0.007693048775542799,0.04,0.427476217439449,13.529999732971191
2018-08-31,WRB,0.007696529368922356,0.04,0.6076632522982625,13.529999732971191
2018-08-31,PG,0.007701166852715646,0.04,0.5247270100599355,13.529999732971191
2018-08-31,PSX,0.007701395964263602,0.04,0.764980988036238,13.529999732971191
2018-09-28,DGX,0.0036382016094097746,0.04,0.7249541702876369,12.40999984741211
2018-09-28,WM,0.0049140399765204455,0.04,0.7894165248432531,12.40999984741211
2018-09-28,RSG,0.005147301001231996,0.04,0.6665051446900274,12.40999984741211
2018-09-28,WMB,0.005371511600632051,0.04,0.8196261146516706,12.40999984741211
2018-09-28,ACGL,0.005688363671001673,0.04,0.49253722769118274,12.40999984741211
2018-09-28,DLR,0.0057242801257921805,0.04,0.5718307500456032,12.40999984741211
2018-09-28,WY,0.005869346441514356,0.04,0.6408472662370146,12.40999984741211
2018-09-28,WFC,0.0061416996223608855,0.04,1.0636988105300749,12.40999984741211
2018-09-28,TSN,0.006324550325238887,0.04,0.6131577781591071,12.40999984741211
2018-09-28,EME,0.0064505468413423635,0.04,0.8745376602156776,12.40999984741211
2018-09-28,SYY,0.006793457758475086,0.04,0.7053870323340673,12.40999984741211
2018-09-28,ACN,0.006963566183263081,0.04,1.1451246678566072,12.40999984741211
