signal_date,execution_date,holdings,exposure,regime_exposure,rebalance_reason
2016-06-01,2016-06-02,510300|510500,0.4,0.4,sell|buy
2016-06-08,2016-06-13,510300|510500,1.0,1.0,hold
2016-06-17,2016-06-20,510300|510050,0.1,0.1,sell|buy
2016-06-24,2016-06-27,510300|510050,0.1,0.1,hold
2016-07-01,2016-07-04,510300|510050,1.0,1.0,hold
2016-07-08,2016-07-11,510300|510500,0.7,0.7,sell|buy
2016-07-15,2016-07-18,510300|510500,1.0,1.0,hold
2016-07-22,2016-07-25,510050|510500,1.0,1.0,sell|buy
2016-07-29,2016-08-01,510050|510300,1.0,1.0,sell|buy
2016-08-05,2016-08-08,510050|510300,1.0,1.0,hold
2016-08-12,2016-08-15,510050|510300,1.0,1.0,hold
2016-08-19,2016-08-22,512010|510300,0.7,0.7,sell|buy
2016-08-26,2016-08-29,512010|159915,1.0,1.0,sell|buy
2016-09-02,2016-09-05,512010|159915,1.0,1.0,hold
2016-09-09,2016-09-12,510300|159915,1.0,1.0,sell|buy
2016-09-20,2016-09-21,510300|511010,1.0,1.0,sell|buy
2016-09-27,2016-09-28,510300|511010,1.0,1.0,hold
2016-10-11,2016-10-12,512010|511010,1.0,1.0,sell|buy
2016-10-18,2016-10-19,512010|510500,1.0,1.0,sell|buy
2016-10-25,2016-10-26,512010|510500,1.0,1.0,hold
2016-11-01,2016-11-02,159928|510500,1.0,1.0,sell|buy
2016-11-08,2016-11-09,159928|510050,1.0,1.0,sell|buy
2016-11-15,2016-11-16,159928|510050,1.0,1.0,hold
2016-11-22,2016-11-23,510300|510050,1.0,1.0,sell|buy
2016-11-29,2016-11-30,510300|510050,1.0,1.0,hold
2016-12-06,2016-12-07,510300|511010,1.0,1.0,sell|buy
2016-12-13,2016-12-14,512010|511010,0.7,0.7,sell|buy
2016-12-20,2016-12-21,512010|511010,0.4,0.4,hold
2016-12-27,2016-12-28,512010|511010,0.7,0.7,hold
2017-01-04,2017-01-05,512010|511010,1.0,1.0,hold
2017-01-11,2017-01-12,512010|511010,1.0,1.0,hold
2017-01-18,2017-01-19,510050|511010,1.0,1.0,sell|buy
2017-01-25,2017-01-26,510050|511010,1.0,1.0,hold
2017-02-08,2017-02-09,510050|511010,1.0,1.0,hold
2017-02-15,2017-02-16,510050|510300,1.0,1.0,sell|buy
2017-02-22,2017-02-23,510500|510300,1.0,1.0,sell|buy
2017-03-01,2017-03-02,510500|510300,1.0,1.0,hold
2017-03-08,2017-03-09,510500|511010,1.0,1.0,sell|buy
2017-03-15,2017-03-16,518880|511010,1.0,1.0,sell|buy
2017-03-22,2017-03-23,518880|511010,1.0,1.0,hold
2017-03-29,2017-03-30,518880|512010,1.0,1.0,sell|buy
2017-04-07,2017-04-10,518880|512010,1.0,1.0,hold
2017-04-14,2017-04-17,518880|512010,1.0,1.0,hold
2017-04-21,2017-04-24,518880|511010,1.0,1.0,sell|buy
2017-04-28,2017-05-02,518880|511010,1.0,1.0,hold
2017-05-08,2017-05-09,518880|511010,1.0,1.0,hold
2017-05-15,2017-05-16,512010|511010,1.0,1.0,sell|buy
2017-05-22,2017-05-23,512010|518880,1.0,1.0,sell|buy
2017-05-31,2017-06-01,512010|518880,1.0,1.0,hold
2017-06-07,2017-06-08,512010|518880,1.0,1.0,hold
2017-06-14,2017-06-15,512010|159928,1.0,1.0,sell|buy
2017-06-21,2017-06-22,512010|159928,1.0,1.0,hold
2017-06-28,2017-06-29,510300|159928,1.0,1.0,sell|buy
2017-07-05,2017-07-06,510300|159928,1.0,1.0,hold
2017-07-12,2017-07-13,510300|510050,1.0,1.0,sell|buy
2017-07-19,2017-07-20,510300|510050,1.0,1.0,hold
2017-07-26,2017-07-27,510300|510050,1.0,1.0,hold
2017-08-02,2017-08-03,511010|510050,1.0,1.0,sell|buy
2017-08-09,2017-08-10,511010|159928,1.0,1.0,sell|buy
2017-08-16,2017-08-17,511010|159928,0.7,0.7,hold
2017-08-23,2017-08-24,512660|159928,1.0,1.0,sell|buy
2017-08-30,2017-08-31,512660|512880,1.0,1.0,sell|buy
2017-09-06,2017-09-07,512660|512880,1.0,1.0,hold
2017-09-13,2017-09-14,510500|512880,1.0,1.0,sell|buy
2017-09-20,2017-09-21,510500|512880,1.0,1.0,hold
2017-09-27,2017-09-28,510500|159928,1.0,1.0,sell|buy
2017-10-11,2017-10-12,512010|159928,1.0,1.0,sell|buy
2017-10-18,2017-10-19,512010|159928,1.0,1.0,hold
2017-10-25,2017-10-26,512010|510300,1.0,1.0,sell|buy
2017-11-01,2017-11-02,512010|510300,1.0,1.0,hold
2017-11-08,2017-11-09,512660|510300,1.0,1.0,sell|buy
2017-11-15,2017-11-16,512660|510050,1.0,1.0,sell|buy
2017-11-22,2017-11-23,512660|510050,1.0,1.0,hold
2017-11-29,2017-11-30,511010|510050,0.1,0.1,sell|buy
2017-12-06,2017-12-07,511010|510300,0.1,0.1,sell|buy
2017-12-13,2017-12-14,511010|510300,0.1,0.1,hold
2017-12-20,2017-12-21,511010|510300,0.1,0.1,hold
2017-12-27,2017-12-28,511010|159928,0.4,0.4,sell|buy
2018-01-04,2018-01-05,511010|159928,0.1,0.1,hold
2018-01-11,2018-01-12,510050|159928,0.7,0.7,sell|buy
2018-01-18,2018-01-19,510050|518880,1.0,1.0,sell|buy
2018-01-25,2018-01-26,510050|518880,1.0,1.0,hold
2018-02-01,2018-02-02,510050|518880,1.0,1.0,hold
2018-02-08,2018-02-09,511010|518880,0.1,0.1,sell|buy
2018-02-22,2018-02-23,511010|510050,0.1,0.1,sell|buy
2018-03-01,2018-03-02,511010|510050,0.1,0.1,hold
2018-03-08,2018-03-09,512660|510050,0.1,0.1,sell|buy
2018-03-15,2018-03-16,512660|512010,0.1,0.1,sell|buy
2018-03-22,2018-03-23,512660|512010,0.4,0.4,hold
2018-03-29,2018-03-30,512660|512010,0.1,0.1,hold
2018-04-09,2018-04-10,512660|511010,0.1,0.1,sell|buy
2018-04-16,2018-04-17,512100|511010,0.1,0.1,sell|buy
2018-04-23,2018-04-24,512100|511010,0.1,0.1,hold
2018-05-02,2018-05-03,512100|511010,0.1,0.1,hold
2018-05-09,2018-05-10,159928|511010,0.1,0.1,sell|buy
2018-05-16,2018-05-17,159928|511010,0.1,0.1,hold
2018-05-23,2018-05-24,159928|512100,0.4,0.4,sell|buy
2018-05-30,2018-05-31,159928|512100,0.7,0.7,hold
2018-06-06,2018-06-07,159928|512100,0.4,0.4,hold
2018-06-13,2018-06-14,159928|518880,0.1,0.1,sell|buy
2018-06-21,2018-06-22,159928|518880,0.1,0.1,hold
2018-06-28,2018-06-29,511010|518880,0.1,0.1,sell|buy
2018-07-05,2018-07-06,511010|518880,0.1,0.1,hold
2018-07-12,2018-07-13,511010|518880,0.1,0.1,hold
2018-07-19,2018-07-20,511010|159915,0.1,0.1,sell|buy
2018-07-26,2018-07-27,510050|159915,0.1,0.1,sell|buy
2018-08-02,2018-08-03,510050|159915,0.1,0.1,hold
2018-08-09,2018-08-10,510050|511010,0.1,0.1,sell|buy
2018-08-16,2018-08-17,510050|511010,0.1,0.1,hold
2018-08-23,2018-08-24,512800|511010,0.1,0.1,sell|buy
2018-08-30,2018-08-31,512800|511010,0.1,0.1,hold
2018-09-06,2018-09-07,512800|511010,0.1,0.1,hold
2018-09-13,2018-09-14,512660|511010,0.1,0.1,sell|buy
2018-09-20,2018-09-21,512660|511010,0.1,0.1,hold
2018-09-28,2018-10-08,512660|159915,0.1,0.1,sell|buy
2018-10-12,2018-10-15,512400|159915,0.1,0.1,sell|buy
2018-10-19,2018-10-22,512400|159915,0.1,0.1,hold
2018-10-26,2018-10-29,512400|512880,0.1,0.1,sell|buy
2018-11-02,2018-11-05,511260|512880,0.1,0.1,sell|buy
2018-11-09,2018-11-12,511260|512880,0.1,0.1,hold
2018-11-16,2018-11-19,511260|512880,0.1,0.1,hold
2018-11-23,2018-11-26,511260|159949,0.1,0.1,sell|buy
2018-11-30,2018-12-03,512100|159949,0.1,0.1,sell|buy
2018-12-07,2018-12-10,512100|159949,0.1,0.1,hold
2018-12-14,2018-12-17,512100|511010,0.1,0.1,sell|buy
2018-12-21,2018-12-24,512100|511010,0.1,0.1,hold
2018-12-28,2019-01-02,518880|511010,0.1,0.1,sell|buy
2019-01-08,2019-01-09,518880|511010,0.1,0.1,hold
2019-01-15,2019-01-16,518880|512880,0.4,0.4,sell|buy
2019-01-22,2019-01-23,512800|512880,0.1,0.1,sell|buy
2019-01-29,2019-01-30,512800|512880,0.1,0.1,hold
2019-02-12,2019-02-13,512800|511260,0.4,0.4,sell|buy
2019-02-19,2019-02-20,518880|511260,0.1,0.1,sell|buy
2019-02-26,2019-02-27,518880|511260,0.1,0.1,hold
2019-03-05,2019-03-06,518880|159915,0.1,0.1,sell|buy
2019-03-12,2019-03-13,512880|159915,0.1,0.1,sell|buy
2019-03-19,2019-03-20,512880|159915,0.1,0.1,hold
2019-03-26,2019-03-27,512880|512200,0.1,0.1,sell|buy
2019-04-02,2019-04-03,512010|512200,0.1,0.1,sell|buy
2019-04-10,2019-04-11,512010|512200,0.1,0.1,hold
2019-04-17,2019-04-18,512010|510300,0.1,0.1,sell|buy
2019-04-24,2019-04-25,510050|510300,0.1,0.1,sell|buy
2019-05-06,2019-05-07,510050|510300,0.1,0.1,hold
2019-05-13,2019-05-14,510050|518880,0.1,0.1,sell|buy
2019-05-20,2019-05-21,510050|518880,0.1,0.1,hold
2019-05-27,2019-05-28,511010|518880,0.1,0.1,sell|buy
2019-06-03,2019-06-04,511010|510050,0.1,0.1,sell|buy
2019-06-11,2019-06-12,511010|510050,0.1,0.1,hold
2019-06-18,2019-06-19,511010|510050,0.1,0.1,hold
2019-06-25,2019-06-26,511010|518880,0.1,0.1,sell|buy
2019-07-02,2019-07-03,512100|518880,0.1,0.1,sell|buy
2019-07-09,2019-07-10,512100|518880,0.1,0.1,hold
2019-07-16,2019-07-17,512100|510050,0.1,0.1,sell|buy
2019-07-23,2019-07-24,512200|510050,0.4,0.4,sell|buy
2019-07-30,2019-07-31,512200|510050,1.0,1.0,hold
2019-08-06,2019-08-07,512200|159915,1.0,1.0,sell|buy
2019-08-13,2019-08-14,512400|159915,0.4,0.4,sell|buy
2019-08-20,2019-08-21,512400|159915,0.1,0.1,hold
2019-08-27,2019-08-28,512400|512010,0.1,0.1,sell|buy
2019-09-03,2019-09-04,512100|512010,0.4,0.4,sell|buy
2019-09-10,2019-09-11,512100|512010,1.0,1.0,hold
2019-09-18,2019-09-19,512100|159949,1.0,1.0,sell|buy
2019-09-25,2019-09-26,159915|159949,1.0,1.0,sell|buy
2019-10-09,2019-10-10,159915|159949,1.0,1.0,hold
2019-10-16,2019-10-17,159915|512800,1.0,1.0,sell|buy
2019-10-23,2019-10-24,159915|512800,1.0,1.0,hold
2019-10-30,2019-10-31,511010|512800,1.0,1.0,sell|buy
2019-11-06,2019-11-07,511010|512800,1.0,1.0,hold
2019-11-13,2019-11-14,511010|159949,1.0,1.0,sell|buy
2019-11-20,2019-11-21,511010|159949,1.0,1.0,hold
2019-11-27,2019-11-28,512400|159949,1.0,1.0,sell|buy
2019-12-04,2019-12-05,512400|511260,1.0,1.0,sell|buy
2019-12-11,2019-12-12,512400|511260,1.0,1.0,hold
2019-12-18,2019-12-19,512980|511260,0.7,0.7,sell|buy
2019-12-25,2019-12-26,512980|512880,0.7,0.7,sell|buy
2020-01-02,2020-01-03,512980|512880,0.7,0.7,hold
2020-01-09,2020-01-10,511010|512880,0.4,0.4,sell|buy
2020-01-16,2020-01-17,511010|511260,1.0,1.0,sell|buy
2020-01-23,2020-02-03,511010|511260,0.7,0.7,hold
2020-02-07,2020-02-10,512980|511260,0.1,0.1,sell|buy
2020-02-14,2020-02-17,512980|512010,0.1,0.1,sell|buy
2020-02-21,2020-02-24,512980|512010,0.1,0.1,hold
2020-02-28,2020-03-02,159949|512010,0.1,0.1,sell|buy
2020-03-06,2020-03-09,159949|512100,0.1,0.1,sell|buy
2020-03-13,2020-03-16,159949|512100,0.1,0.1,hold
2020-03-20,2020-03-23,512200|512100,0.1,0.1,sell|buy
2020-03-27,2020-03-30,512200|512010,0.1,0.1,sell|buy
2020-04-03,2020-04-07,512200|512010,0.1,0.1,hold
2020-04-13,2020-04-14,510050|512010,0.1,0.1,sell|buy
2020-04-20,2020-04-21,510050|512010,0.1,0.1,hold
2020-04-27,2020-04-28,510050|512010,0.4,0.4,hold
2020-05-07,2020-05-08,510050|159949,0.7,0.7,sell|buy
2020-05-14,2020-05-15,510500|159949,1.0,1.0,sell|buy
2020-05-21,2020-05-22,510500|159949,1.0,1.0,hold
2020-05-28,2020-05-29,510500|159949,0.7,0.7,hold
2020-06-04,2020-06-05,510500|159915,0.4,0.4,sell|buy
2020-06-11,2020-06-12,159949|159915,0.4,0.4,sell|buy
2020-06-18,2020-06-19,159949|159915,0.1,0.1,hold
2020-06-29,2020-06-30,159949|512690,0.7,0.7,sell|buy
2020-07-06,2020-07-07,512480|512690,0.1,0.1,sell|buy
2020-07-13,2020-07-14,512480|512690,0.1,0.1,hold
2020-07-20,2020-07-21,512480|512880,0.1,0.1,sell|buy
2020-07-27,2020-07-28,510300|512880,0.1,0.1,sell|buy
2020-08-03,2020-08-04,510300|512880,0.1,0.1,hold
2020-08-10,2020-08-11,510300|511260,0.1,0.1,sell|buy
2020-08-17,2020-08-18,512100|511260,0.1,0.1,sell|buy
2020-08-24,2020-08-25,512100|511260,0.1,0.1,hold
2020-08-31,2020-09-01,512100|511260,0.1,0.1,hold
2020-09-07,2020-09-08,512100|512800,0.1,0.1,sell|buy
2020-09-14,2020-09-15,512690|512800,0.1,0.1,sell|buy
2020-09-21,2020-09-22,512690|512800,0.1,0.1,hold
2020-09-28,2020-09-29,512690|511010,0.1,0.1,sell|buy
2020-10-13,2020-10-14,512100|511010,0.1,0.1,sell|buy
2020-10-20,2020-10-21,512100|511010,0.1,0.1,hold
2020-10-27,2020-10-28,512100|512400,0.1,0.1,sell|buy
2020-11-03,2020-11-04,159949|512400,0.1,0.1,sell|buy
2020-11-10,2020-11-11,159949|512400,0.4,0.4,hold
2020-11-17,2020-11-18,159949|512400,0.4,0.4,hold
2020-11-24,2020-11-25,512690|512400,0.4,0.4,sell|buy
2020-12-01,2020-12-02,512690|512880,0.4,0.4,sell|buy
2020-12-08,2020-12-09,512690|512880,0.4,0.4,hold
2020-12-15,2020-12-16,159915|512880,0.4,0.4,sell|buy
2020-12-22,2020-12-23,159915|512010,0.4,0.4,sell|buy
2020-12-29,2020-12-30,159915|512010,0.4,0.4,hold
2021-01-06,2021-01-07,159915|512010,0.4,0.4,hold
2021-01-13,2021-01-14,159915|159949,0.1,0.1,sell|buy
2021-01-20,2021-01-21,512800|159949,0.1,0.1,sell|buy
2021-01-27,2021-01-28,512800|159949,0.1,0.1,hold
2021-02-03,2021-02-04,512800|512010,0.1,0.1,sell|buy
2021-02-10,2021-02-18,512690|512010,0.1,0.1,sell|buy
2021-02-24,2021-02-25,512690|512010,0.1,0.1,hold
2021-03-03,2021-03-04,512690|515180,0.1,0.1,sell|buy
2021-03-10,2021-03-11,512200|515180,0.1,0.1,sell|buy
2021-03-17,2021-03-18,512200|515180,0.1,0.1,hold
2021-03-24,2021-03-25,512200|515180,0.1,0.1,hold
2021-03-31,2021-04-01,512200|515210,0.1,0.1,sell|buy
2021-04-08,2021-04-09,159995|515210,0.1,0.1,sell|buy
2021-04-15,2021-04-16,159995|515210,0.1,0.1,hold
2021-04-22,2021-04-23,159995|515210,0.1,0.1,hold
2021-04-29,2021-04-30,159995|159915,0.4,0.4,sell|buy
2021-05-11,2021-05-12,515220|159915,0.4,0.4,sell|buy
2021-05-18,2021-05-19,515220|159915,0.1,0.1,hold
2021-05-25,2021-05-26,515220|159915,0.4,0.4,hold
2021-06-01,2021-06-02,512880|159915,0.1,0.1,sell|buy
2021-06-08,2021-06-09,512880|159995,0.1,0.1,sell|buy
2021-06-16,2021-06-17,512880|159995,0.4,0.4,hold
2021-06-23,2021-06-24,159801|159995,0.4,0.4,sell|buy
2021-06-30,2021-07-01,159801|159995,1.0,1.0,hold
2021-07-07,2021-07-08,159801|159995,0.4,0.4,hold
2021-07-14,2021-07-15,159801|512400,0.4,0.4,sell|buy
2021-07-21,2021-07-22,515220|512400,0.4,0.4,sell|buy
2021-07-28,2021-07-29,515220|512400,0.1,0.1,hold
2021-08-04,2021-08-05,515220|512400,0.1,0.1,hold
2021-08-11,2021-08-12,515220|510500,0.1,0.1,sell|buy
2021-08-18,2021-08-19,512660|510500,0.1,0.1,sell|buy
2021-08-25,2021-08-26,512660|510500,0.1,0.1,hold
2021-09-01,2021-09-02,512660|159949,0.1,0.1,sell|buy
2021-09-08,2021-09-09,512200|159949,0.1,0.1,sell|buy
2021-09-15,2021-09-16,512200|159949,0.1,0.1,hold
2021-09-24,2021-09-27,512200|511260,0.4,0.4,sell|buy
2021-10-08,2021-10-11,512690|511260,0.7,0.7,sell|buy
2021-10-15,2021-10-18,512690|511260,1.0,1.0,hold
2021-10-22,2021-10-25,512690|510500,1.0,1.0,sell|buy
2021-10-29,2021-11-01,512690|510500,1.0,1.0,hold
2021-11-05,2021-11-08,512480|510500,1.0,1.0,sell|buy
2021-11-12,2021-11-15,512480|512980,1.0,1.0,sell|buy
2021-11-19,2021-11-22,512480|512980,1.0,1.0,hold
2021-11-26,2021-11-29,512480|512980,1.0,1.0,hold
2021-12-03,2021-12-06,512480|512400,1.0,1.0,sell|buy
2021-12-10,2021-12-13,512480|512400,1.0,1.0,hold
2021-12-17,2021-12-20,512980|512400,1.0,1.0,sell|buy
2021-12-24,2021-12-27,512980|159985,1.0,1.0,sell|buy
2021-12-31,2022-01-04,512980|159985,0.7,0.7,hold
2022-01-10,2022-01-11,512980|159985,1.0,1.0,hold
2022-01-17,2022-01-18,512100|159985,0.7,0.7,sell|buy
2022-01-24,2022-01-25,512100|518850,0.4,0.4,sell|buy
2022-02-07,2022-02-08,512100|518850,0.1,0.1,hold
2022-02-14,2022-02-15,515220|518850,0.1,0.1,sell|buy
2022-02-21,2022-02-22,515220|518880,0.1,0.1,sell|buy
2022-02-28,2022-03-01,515220|518880,0.1,0.1,hold
2022-03-07,2022-03-08,512200|518880,0.4,0.4,sell|buy
2022-03-14,2022-03-15,512200|510500,0.1,0.1,sell|buy
2022-03-21,2022-03-22,512200|510500,0.1,0.1,hold
2022-03-28,2022-03-29,515220|510500,0.1,0.1,sell|buy
2022-04-06,2022-04-07,515220|515180,0.1,0.1,sell|buy
2022-04-13,2022-04-14,515220|515180,0.1,0.1,hold
2022-04-20,2022-04-21,515220|515180,0.1,0.1,hold
2022-04-27,2022-04-28,518880|515180,0.1,0.1,sell|buy
2022-05-09,2022-05-10,518880|159985,0.1,0.1,sell|buy
2022-05-16,2022-05-17,518880|159985,0.1,0.1,hold
2022-05-23,2022-05-24,516160|159985,0.1,0.1,sell|buy
2022-05-30,2022-05-31,516160|515220,0.1,0.1,sell|buy
2022-06-07,2022-06-08,516160|515220,0.1,0.1,hold
2022-06-14,2022-06-15,516160|515220,0.1,0.1,hold
2022-06-21,2022-06-22,516160|159949,0.1,0.1,sell|buy
2022-06-28,2022-06-29,515790|159949,0.4,0.4,sell|buy
2022-07-05,2022-07-06,515790|159949,0.4,0.4,hold
2022-07-12,2022-07-13,515790|159915,0.1,0.1,sell|buy
2022-07-19,2022-07-20,515790|159915,0.1,0.1,hold
2022-07-26,2022-07-27,511010|159915,0.7,0.7,sell|buy
2022-08-02,2022-08-03,511010|512200,1.0,1.0,sell|buy
2022-08-09,2022-08-10,511010|512200,0.7,0.7,hold
2022-08-16,2022-08-17,515220|512200,0.4,0.4,sell|buy
2022-08-23,2022-08-24,515220|511260,0.4,0.4,sell|buy
2022-08-30,2022-08-31,515220|511260,0.1,0.1,hold
2022-09-06,2022-09-07,515220|511260,1.0,1.0,hold
2022-09-14,2022-09-15,515220|512200,1.0,1.0,sell|buy
2022-09-21,2022-09-22,512100|512200,1.0,1.0,sell|buy
2022-09-28,2022-09-29,512100|512200,1.0,1.0,hold
2022-10-12,2022-10-13,512100|518880,0.4,0.4,sell|buy
2022-10-19,2022-10-20,512100|518880,0.1,0.1,hold
2022-10-26,2022-10-27,512100|518880,0.1,0.1,hold
2022-11-02,2022-11-03,511010|518880,0.1,0.1,sell|buy
2022-11-09,2022-11-10,511010|159995,0.1,0.1,sell|buy
2022-11-16,2022-11-17,511010|159995,0.1,0.1,hold
2022-11-23,2022-11-24,512980|159995,0.1,0.1,sell|buy
2022-11-30,2022-12-01,512980|512200,0.1,0.1,sell|buy
2022-12-07,2022-12-08,512980|512200,0.1,0.1,hold
2022-12-14,2022-12-15,512100|512200,0.1,0.1,sell|buy
2022-12-21,2022-12-22,512100|512200,0.1,0.1,hold
2022-12-28,2022-12-29,512100|159928,1.0,1.0,sell|buy
2023-01-05,2023-01-06,511010|159928,1.0,1.0,sell|buy
2023-01-12,2023-01-13,511010|159928,1.0,1.0,hold
2023-01-19,2023-01-20,511010|159883,1.0,1.0,sell|buy
2023-02-02,2023-02-03,511010|159883,1.0,1.0,hold
2023-02-09,2023-02-10,512100|159883,1.0,1.0,sell|buy
2023-02-16,2023-02-17,512100|159883,1.0,1.0,hold
2023-02-23,2023-02-24,512100|159998,0.1,0.1,sell|buy
2023-03-02,2023-03-03,512100|159998,0.1,0.1,hold
2023-03-09,2023-03-10,512100|159998,0.4,0.4,hold
2023-03-16,2023-03-17,511010|159998,0.4,0.4,sell|buy
2023-03-23,2023-03-24,511010|159998,1.0,1.0,hold
2023-03-30,2023-03-31,511010|159998,1.0,1.0,hold
2023-04-07,2023-04-10,512980|159998,1.0,1.0,sell|buy
2023-04-14,2023-04-17,512980|159995,1.0,1.0,sell|buy
2023-04-21,2023-04-24,512980|159995,1.0,1.0,hold
2023-04-28,2023-05-04,512980|159995,1.0,1.0,hold
2023-05-10,2023-05-11,512980|510050,1.0,1.0,sell|buy
2023-05-17,2023-05-18,512880|510050,0.4,0.4,sell|buy
2023-05-24,2023-05-25,512880|510050,0.4,0.4,hold
2023-05-31,2023-06-01,512880|512800,1.0,1.0,sell|buy
2023-06-07,2023-06-08,159985|512800,1.0,1.0,sell|buy
2023-06-14,2023-06-15,159985|512800,1.0,1.0,hold
2023-06-21,2023-06-26,159985|512720,1.0,1.0,sell|buy
2023-06-30,2023-07-03,159998|512720,0.7,0.7,sell|buy
2023-07-07,2023-07-10,159998|512720,1.0,1.0,hold
2023-07-14,2023-07-17,159998|515180,0.7,0.7,sell|buy
2023-07-21,2023-07-24,515220|515180,1.0,1.0,sell|buy
2023-07-28,2023-07-31,515220|515180,0.4,0.4,hold
2023-08-04,2023-08-07,515220|512880,0.1,0.1,sell|buy
2023-08-11,2023-08-14,159985|512880,0.4,0.4,sell|buy
2023-08-18,2023-08-21,159985|512880,0.1,0.1,hold
2023-08-25,2023-08-28,159985|512880,0.1,0.1,hold
2023-09-01,2023-09-04,159985|515220,0.7,0.7,sell|buy
2023-09-08,2023-09-11,512200|515220,0.1,0.1,sell|buy
2023-09-15,2023-09-18,512200|515220,0.7,0.7,hold
2023-09-22,2023-09-25,512200|515220,1.0,1.0,hold
2023-10-09,2023-10-10,159859|515220,1.0,1.0,sell|buy
2023-10-16,2023-10-17,159859|515220,1.0,1.0,hold
2023-10-23,2023-10-24,159859|159985,0.7,0.7,sell|buy
2023-10-30,2023-10-31,512100|159985,0.4,0.4,sell|buy
2023-11-06,2023-11-07,512100|159985,0.7,0.7,hold
2023-11-13,2023-11-14,512100|588200,0.7,0.7,sell|buy
2023-11-20,2023-11-21,512100|588200,1.0,1.0,hold
2023-11-27,2023-11-28,512980|588200,1.0,1.0,sell|buy
2023-12-04,2023-12-05,512980|512100,1.0,1.0,sell|buy
2023-12-11,2023-12-12,512980|512100,1.0,1.0,hold
2023-12-18,2023-12-19,518850|512100,1.0,1.0,sell|buy
2023-12-25,2023-12-26,518850|512100,1.0,1.0,hold
2024-01-02,2024-01-03,518850|515220,0.4,0.4,sell|buy
2024-01-09,2024-01-10,510500|515220,0.4,0.4,sell|buy
2024-01-16,2024-01-17,510500|515220,0.7,0.7,hold
2024-01-23,2024-01-24,510500|512400,0.1,0.1,sell|buy
2024-01-30,2024-01-31,515220|512400,0.1,0.1,sell|buy
2024-02-06,2024-02-07,515220|512400,0.1,0.1,hold
2024-02-21,2024-02-22,515220|512800,0.1,0.1,sell|buy
2024-02-28,2024-02-29,518850|512800,0.1,0.1,sell|buy
2024-03-06,2024-03-07,518850|512800,0.1,0.1,hold
2024-03-13,2024-03-14,518850|159998,0.4,0.4,sell|buy
2024-03-20,2024-03-21,159915|159998,1.0,1.0,sell|buy
2024-03-27,2024-03-28,159915|159998,1.0,1.0,hold
2024-04-03,2024-04-08,159915|515030,1.0,1.0,sell|buy
2024-04-12,2024-04-15,510500|515030,1.0,1.0,sell|buy
2024-04-19,2024-04-22,510500|515030,0.4,0.4,hold
2024-04-26,2024-04-29,510500|518850,0.4,0.4,sell|buy
2024-05-08,2024-05-09,159985|518850,0.4,0.4,sell|buy
2024-05-15,2024-05-16,159985|518850,0.4,0.4,hold
2024-05-22,2024-05-23,159985|515650,1.0,1.0,sell|buy
2024-05-29,2024-05-30,515220|515650,1.0,1.0,sell|buy
2024-06-05,2024-06-06,515220|515650,1.0,1.0,hold
2024-06-13,2024-06-14,515220|159995,1.0,1.0,sell|buy
2024-06-20,2024-06-21,159801|159995,1.0,1.0,sell|buy
2024-06-27,2024-06-28,159801|159995,1.0,1.0,hold
2024-07-04,2024-07-05,159801|512720,1.0,1.0,sell|buy
2024-07-11,2024-07-12,511010|512720,1.0,1.0,sell|buy
2024-07-18,2024-07-19,511010|512720,1.0,1.0,hold
2024-07-25,2024-07-26,511010|512800,1.0,1.0,sell|buy
2024-08-01,2024-08-02,588200|512800,0.4,0.4,sell|buy
2024-08-08,2024-08-09,588200|512800,0.4,0.4,hold
2024-08-15,2024-08-16,588200|512200,0.4,0.4,sell|buy
2024-08-22,2024-08-23,518850|512200,1.0,1.0,sell|buy
2024-08-29,2024-08-30,518850|512200,1.0,1.0,hold
2024-09-05,2024-09-06,518850|512200,1.0,1.0,hold
2024-09-12,2024-09-13,518850|512800,1.0,1.0,sell|buy
2024-09-23,2024-09-24,518850|512800,1.0,1.0,hold
2024-09-30,2024-10-08,516160|512800,0.1,0.1,sell|buy
2024-10-14,2024-10-15,516160|512880,0.1,0.1,sell|buy
2024-10-21,2024-10-22,516160|512880,0.1,0.1,hold
2024-10-28,2024-10-29,159995|512880,0.1,0.1,sell|buy
2024-11-04,2024-11-05,159995|512880,0.1,0.1,hold
2024-11-11,2024-11-12,159995|512980,0.1,0.1,sell|buy
2024-11-18,2024-11-19,512720|512980,0.1,0.1,sell|buy
2024-11-25,2024-11-26,512720|512980,0.1,0.1,hold
2024-12-02,2024-12-03,512720|512200,0.1,0.1,sell|buy
2024-12-09,2024-12-10,515220|512200,0.1,0.1,sell|buy
2024-12-16,2024-12-17,515220|512200,0.1,0.1,hold
2024-12-23,2024-12-24,515220|512980,0.4,0.4,sell|buy
2024-12-30,2024-12-31,512480|512980,1.0,1.0,sell|buy
2025-01-07,2025-01-08,512480|512980,0.1,0.1,hold
2025-01-14,2025-01-15,512480|588200,0.4,0.4,sell|buy
2025-01-21,2025-01-22,512480|588200,0.1,0.1,hold
2025-02-05,2025-02-06,159985|588200,0.1,0.1,sell|buy
2025-02-12,2025-02-13,159985|588200,0.4,0.4,hold
2025-02-19,2025-02-20,159985|512980,0.7,0.7,sell|buy
2025-02-26,2025-02-27,588000|512980,1.0,1.0,sell|buy
2025-03-05,2025-03-06,588000|512980,0.7,0.7,hold
2025-03-12,2025-03-13,588000|512100,1.0,1.0,sell|buy
