signal_date,execution_date,symbol,reason,top_k,detail,spy_above_ma,category,winner,replaced,challenger_score,incumbent_score,needed,vs,cash,weight
2009-05-29,2009-06-01,IEF,below_ma,,,,,,,,,,,,
2009-05-29,2009-06-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-05-29,2009-06-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2009-05-29,2009-06-01,IEF,incumbent_ineligible,,,,,,,,,,,,
2009-05-29,2009-06-01,GLD,fill_vacancy,,,,,,,,,,,,
2009-05-29,2009-06-01,VWO,hysteresis_replace,,,,,,QQQ,3.205228134516071,-0.03843750009366176,0.011562499906338244,,,
2009-06-30,2009-07-01,IEF,below_ma,,,,,,,,,,,,
2009-06-30,2009-07-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-06-30,2009-07-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-06-30,2009-07-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-06-30,2009-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-06-30,2009-07-01,QQQ,hysteresis_replace,,,,,,GLD,5.274136811908578,-0.15880997798854288,-0.10880997798854287,,,
2009-07-31,2009-08-03,IEF,below_ma,,,,,,,,,,,,
2009-07-31,2009-08-03,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-07-31,2009-08-03,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-07-31,2009-08-03,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-07-31,2009-08-03,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-07-31,2009-08-03,GLD,hysteresis_block,,,,,,,1.9005074459114757,15.293510766080082,16.058186304384087,QQQ,,
2009-08-31,2009-09-01,IEF,below_ma,,,,,,,,,,,,
2009-08-31,2009-09-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-08-31,2009-09-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-08-31,2009-09-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-08-31,2009-09-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-08-31,2009-09-01,GLD,hysteresis_block,,,,,,,9.190153646024429,11.725430756160275,12.31170229396829,QQQ,,
2009-09-30,2009-10-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-09-30,2009-10-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-09-30,2009-10-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-09-30,2009-10-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2009-09-30,2009-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-09-30,2009-10-01,GLD,hysteresis_block,,,,,,,16.152922876478875,17.062543007563384,17.915670157941555,QQQ,,
2009-10-30,2009-11-02,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-10-30,2009-11-02,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-10-30,2009-11-02,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-10-30,2009-11-02,IEF,category_capped,,,,defensive,GLD,,,,,,,
2009-10-30,2009-11-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-10-30,2009-11-02,GLD,hysteresis_replace,,,,,,QQQ,22.476200714768073,17.482219737712096,18.3563307245977,,,
2009-11-30,2009-12-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-11-30,2009-12-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-11-30,2009-12-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-11-30,2009-12-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2009-11-30,2009-12-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-11-30,2009-12-01,QQQ,hysteresis_replace,,,,,,VWO,29.55457506404176,27.67562856136491,29.059409989433156,,,
2009-12-31,2010-01-04,IEF,below_ma,,,,,,,,,,,,
2009-12-31,2010-01-04,SPY,category_capped,,,,us,QQQ,,,,,,,
2009-12-31,2010-01-04,IWM,category_capped,,,,us,QQQ,,,,,,,
2009-12-31,2010-01-04,VEA,category_capped,,,,intl,VWO,,,,,,,
2009-12-31,2010-01-04,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2009-12-31,2010-01-04,VWO,hysteresis_replace,,,,,,GLD,24.398818309748496,14.835216595688705,15.57697742547314,,,
2010-01-29,2010-02-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-01-29,2010-02-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-01-29,2010-02-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-01-29,2010-02-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-01-29,2010-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-01-29,2010-02-01,GLD,hysteresis_block,,,,,,,10.96865678559693,22.038677904946294,23.14061180019361,QQQ,,
2010-02-26,2010-03-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-02-26,2010-03-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-02-26,2010-03-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-02-26,2010-03-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-02-26,2010-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-02-26,2010-03-01,GLD,hysteresis_block,,,,,,,9.646310092394756,24.57540543156931,25.804175703147774,VWO,,
2010-03-31,2010-04-01,IEF,below_ma,,,,,,,,,,,,
2010-03-31,2010-04-01,SPY,category_capped,,,,us,IWM,,,,,,,
2010-03-31,2010-04-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2010-03-31,2010-04-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-03-31,2010-04-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-03-31,2010-04-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2010-03-31,2010-04-01,IWM,fill_vacancy,,,,,,,,,,,,
2010-03-31,2010-04-01,GLD,hysteresis_block,,,,,,,10.315212149332119,28.20950276067336,29.619977898707027,VWO,,
2010-04-30,2010-05-03,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-04-30,2010-05-03,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-04-30,2010-05-03,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-04-30,2010-05-03,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-04-30,2010-05-03,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-04-30,2010-05-03,IWM,incumbent_ineligible,,,,,,,,,,,,
2010-04-30,2010-05-03,QQQ,fill_vacancy,,,,,,,,,,,,
2010-04-30,2010-05-03,GLD,hysteresis_block,,,,,,,11.784010257360963,17.785975280615748,18.675274044646535,VWO,,
2010-05-28,2010-06-01,VEA,below_ma,,,,,,,,,,,,
2010-05-28,2010-06-01,VWO,below_ma,,,,,,,,,,,,
2010-05-28,2010-06-01,SPY,category_capped,,,,us,IWM,,,,,,,
2010-05-28,2010-06-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2010-05-28,2010-06-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-05-28,2010-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-05-28,2010-06-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2010-05-28,2010-06-01,VWO,incumbent_ineligible,,,,,,,,,,,,
2010-05-28,2010-06-01,GLD,fill_vacancy,,,,,,,,,,,,
2010-05-28,2010-06-01,IWM,fill_vacancy,,,,,,,,,,,,
2010-06-30,2010-07-01,SPY,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,QQQ,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,IWM,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,VEA,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,VWO,below_ma,,,,,,,,,,,,
2010-06-30,2010-07-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-06-30,2010-07-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2010-06-30,2010-07-01,IWM,incumbent_ineligible,,,,,,,,,,,,
2010-06-30,2010-07-01,,cash_fill,,,,,,,,,,,BIL,0.5
2010-07-30,2010-08-02,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-07-30,2010-08-02,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-07-30,2010-08-02,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-07-30,2010-08-02,GLD,category_capped,,,,defensive,IEF,,,,,,,
2010-07-30,2010-08-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-07-30,2010-08-02,GLD,incumbent_ineligible,,,,,,,,,,,,
2010-07-30,2010-08-02,IEF,fill_vacancy,,,,,,,,,,,,
2010-07-30,2010-08-02,VWO,fill_vacancy,,,,,,,,,,,,
2010-07-30,2010-08-02,QQQ,hysteresis_block,,,,,,,4.8398169755328695,6.107497302812348,6.412872167952965,VWO,,
2010-08-31,2010-09-01,SPY,below_ma,,,,,,,,,,,,
2010-08-31,2010-09-01,QQQ,below_ma,,,,,,,,,,,,
2010-08-31,2010-09-01,IWM,below_ma,,,,,,,,,,,,
2010-08-31,2010-09-01,VEA,below_ma,,,,,,,,,,,,
2010-08-31,2010-09-01,GLD,category_capped,,,,defensive,IEF,,,,,,,
2010-08-31,2010-09-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2010-09-30,2010-10-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-09-30,2010-10-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-09-30,2010-10-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-09-30,2010-10-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-09-30,2010-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-09-30,2010-10-01,IEF,incumbent_ineligible,,,,,,,,,,,,
2010-09-30,2010-10-01,GLD,fill_vacancy,,,,,,,,,,,,
2010-09-30,2010-10-01,QQQ,hysteresis_block,,,,,,,6.228819856070228,10.87317700630758,11.41683585662296,VWO,,
2010-10-29,2010-11-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-10-29,2010-11-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-10-29,2010-11-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-10-29,2010-11-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-10-29,2010-11-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-10-29,2010-11-01,QQQ,hysteresis_block,,,,,,,19.73298251656245,21.452923397614548,22.525569567495275,VWO,,
2010-11-30,2010-12-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-11-30,2010-12-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-11-30,2010-12-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-11-30,2010-12-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2010-11-30,2010-12-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-11-30,2010-12-01,QQQ,hysteresis_replace,,,,,,GLD,23.980050563804365,12.682096706736573,13.316201542073403,,,
2010-12-31,2011-01-03,IEF,below_ma,,,,,,,,,,,,
2010-12-31,2011-01-03,SPY,category_capped,,,,us,QQQ,,,,,,,
2010-12-31,2011-01-03,IWM,category_capped,,,,us,QQQ,,,,,,,
2010-12-31,2011-01-03,VEA,category_capped,,,,intl,VWO,,,,,,,
2010-12-31,2011-01-03,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2010-12-31,2011-01-03,GLD,hysteresis_replace,,,,,,VWO,21.1452506888409,14.584678005853947,15.313911906146645,,,
2011-01-31,2011-02-01,IEF,below_ma,,,,,,,,,,,,
2011-01-31,2011-02-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2011-01-31,2011-02-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2011-01-31,2011-02-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2011-01-31,2011-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-01-31,2011-02-01,VEA,hysteresis_replace,,,,,,GLD,16.73825893658165,11.46958006636111,12.043059069679165,,,
2011-02-28,2011-03-01,IEF,below_ma,,,,,,,,,,,,
2011-02-28,2011-03-01,QQQ,category_capped,,,,us,SPY,,,,,,,
2011-02-28,2011-03-01,IWM,category_capped,,,,us,SPY,,,,,,,
2011-02-28,2011-03-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2011-02-28,2011-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-02-28,2011-03-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2011-02-28,2011-03-01,SPY,fill_vacancy,,,,,,,,,,,,
2011-02-28,2011-03-01,GLD,hysteresis_block,,,,,,,16.442642527584614,18.670781369886814,19.604320438381155,VEA,,
2011-03-31,2011-04-01,IEF,below_ma,,,,,,,,,,,,
2011-03-31,2011-04-01,SPY,category_capped,,,,us,IWM,,,,,,,
2011-03-31,2011-04-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2011-03-31,2011-04-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2011-03-31,2011-04-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-03-31,2011-04-01,SPY,incumbent_ineligible,,,,,,,,,,,,
2011-03-31,2011-04-01,VEA,incumbent_ineligible,,,,,,,,,,,,
2011-03-31,2011-04-01,IWM,fill_vacancy,,,,,,,,,,,,
2011-03-31,2011-04-01,GLD,fill_vacancy,,,,,,,,,,,,
2011-03-31,2011-04-01,VWO,hysteresis_block,,,,,,,8.963582285453876,17.75808082675905,18.645984868097003,GLD,,
2011-04-29,2011-05-02,IEF,below_ma,,,,,,,,,,,,
2011-04-29,2011-05-02,QQQ,category_capped,,,,us,SPY,,,,,,,
2011-04-29,2011-05-02,IWM,category_capped,,,,us,SPY,,,,,,,
2011-04-29,2011-05-02,VWO,category_capped,,,,intl,VEA,,,,,,,
2011-04-29,2011-05-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-04-29,2011-05-02,IWM,incumbent_ineligible,,,,,,,,,,,,
2011-04-29,2011-05-02,SPY,fill_vacancy,,,,,,,,,,,,
2011-04-29,2011-05-02,VEA,hysteresis_block,,,,,,,16.20948764542576,20.982196030543083,22.031305832070238,SPY,,
2011-05-31,2011-06-01,QQQ,category_capped,,,,us,SPY,,,,,,,
2011-05-31,2011-06-01,IWM,category_capped,,,,us,SPY,,,,,,,
2011-05-31,2011-06-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2011-05-31,2011-06-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-05-31,2011-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-05-31,2011-06-01,VEA,hysteresis_block,,,,,,,13.467653545649402,17.40969369064498,18.28017837517723,GLD,,
2011-06-30,2011-07-01,QQQ,category_capped,,,,us,SPY,,,,,,,
2011-06-30,2011-07-01,IWM,category_capped,,,,us,SPY,,,,,,,
2011-06-30,2011-07-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2011-06-30,2011-07-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-06-30,2011-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-06-30,2011-07-01,VWO,hysteresis_block,,,,,,,12.752903617558312,17.745557906731488,18.632835802068062,SPY,,
2011-07-29,2011-08-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2011-07-29,2011-08-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2011-07-29,2011-08-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2011-07-29,2011-08-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-07-29,2011-08-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2011-07-29,2011-08-01,SPY,incumbent_ineligible,,,,,,,,,,,,
2011-07-29,2011-08-01,QQQ,fill_vacancy,,,,,,,,,,,,
2011-07-29,2011-08-01,VWO,hysteresis_block,,,,,,,8.377931464742353,10.42982317538136,10.951314334150428,QQQ,,
2011-08-31,2011-09-01,SPY,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,QQQ,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,IWM,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,VEA,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,VWO,below_ma,,,,,,,,,,,,
2011-08-31,2011-09-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2011-08-31,2011-09-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-08-31,2011-09-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2011-08-31,2011-09-01,,cash_fill,,,,,,,,,,,BIL,0.5
2011-09-30,2011-10-03,SPY,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,QQQ,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,IWM,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,VEA,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,VWO,below_ma,,,,,,,,,,,,
2011-09-30,2011-10-03,GLD,category_capped,,,,defensive,IEF,,,,,,,
2011-09-30,2011-10-03,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-09-30,2011-10-03,GLD,incumbent_ineligible,,,,,,,,,,,,
2011-09-30,2011-10-03,IEF,fill_vacancy,,,,,,,,,,,,
2011-09-30,2011-10-03,,cash_fill,,,,,,,,,,,BIL,0.5
2011-10-31,2011-11-01,SPY,below_ma,,,,,,,,,,,,
2011-10-31,2011-11-01,IWM,below_ma,,,,,,,,,,,,
2011-10-31,2011-11-01,VEA,below_ma,,,,,,,,,,,,
2011-10-31,2011-11-01,VWO,below_ma,,,,,,,,,,,,
2011-10-31,2011-11-01,GLD,category_capped,,,,defensive,IEF,,,,,,,
2011-10-31,2011-11-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-10-31,2011-11-01,QQQ,fill_vacancy,,,,,,,,,,,,
2011-11-30,2011-12-01,SPY,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,QQQ,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,IWM,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,VEA,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,VWO,below_ma,,,,,,,,,,,,
2011-11-30,2011-12-01,GLD,category_capped,,,,defensive,IEF,,,,,,,
2011-11-30,2011-12-01,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-11-30,2011-12-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2011-11-30,2011-12-01,,cash_fill,,,,,,,,,,,BIL,0.5
2011-12-30,2012-01-03,SPY,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,QQQ,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,IWM,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,VEA,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,VWO,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,GLD,below_ma,,,,,,,,,,,,
2011-12-30,2012-01-03,,regime_topk,2.0,fixed_topk,False,,,,,,,,,
2011-12-30,2012-01-03,,cash_fill,,,,,,,,,,,BIL,0.5
2012-01-31,2012-02-01,VEA,below_ma,,,,,,,,,,,,
2012-01-31,2012-02-01,VWO,below_ma,,,,,,,,,,,,
2012-01-31,2012-02-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-01-31,2012-02-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-01-31,2012-02-01,GLD,category_capped,,,,defensive,IEF,,,,,,,
2012-01-31,2012-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-01-31,2012-02-01,QQQ,fill_vacancy,,,,,,,,,,,,
2012-02-29,2012-03-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-02-29,2012-03-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-02-29,2012-03-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2012-02-29,2012-03-01,GLD,category_capped,,,,defensive,IEF,,,,,,,
2012-02-29,2012-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-02-29,2012-03-01,VWO,hysteresis_block,,,,,,,11.393612884901614,17.621100221818857,18.5021552329098,IEF,,
2012-03-30,2012-04-02,GLD,below_ma,,,,,,,,,,,,
2012-03-30,2012-04-02,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-03-30,2012-04-02,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-03-30,2012-04-02,VWO,category_capped,,,,intl,VEA,,,,,,,
2012-03-30,2012-04-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-03-30,2012-04-02,VEA,hysteresis_block,,,,,,,1.6141281064624664,15.587981654593085,16.36738073732274,IEF,,
2012-04-30,2012-05-01,GLD,below_ma,,,,,,,,,,,,
2012-04-30,2012-05-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-04-30,2012-05-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-04-30,2012-05-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2012-04-30,2012-05-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-04-30,2012-05-01,VWO,hysteresis_block,,,,,,,-1.2331553588097028,18.56540089261319,19.493670937243852,IEF,,
2012-05-31,2012-06-01,VEA,below_ma,,,,,,,,,,,,
2012-05-31,2012-06-01,VWO,below_ma,,,,,,,,,,,,
2012-05-31,2012-06-01,GLD,below_ma,,,,,,,,,,,,
2012-05-31,2012-06-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-05-31,2012-06-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-05-31,2012-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-06-29,2012-07-02,VEA,below_ma,,,,,,,,,,,,
2012-06-29,2012-07-02,VWO,below_ma,,,,,,,,,,,,
2012-06-29,2012-07-02,GLD,below_ma,,,,,,,,,,,,
2012-06-29,2012-07-02,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-06-29,2012-07-02,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-06-29,2012-07-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-07-31,2012-08-01,VEA,below_ma,,,,,,,,,,,,
2012-07-31,2012-08-01,VWO,below_ma,,,,,,,,,,,,
2012-07-31,2012-08-01,GLD,below_ma,,,,,,,,,,,,
2012-07-31,2012-08-01,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-07-31,2012-08-01,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-07-31,2012-08-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-08-31,2012-09-04,VWO,below_ma,,,,,,,,,,,,
2012-08-31,2012-09-04,SPY,category_capped,,,,us,QQQ,,,,,,,
2012-08-31,2012-09-04,IWM,category_capped,,,,us,QQQ,,,,,,,
2012-08-31,2012-09-04,GLD,category_capped,,,,defensive,IEF,,,,,,,
2012-08-31,2012-09-04,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-08-31,2012-09-04,VEA,hysteresis_block,,,,,,,-2.034975280363706,10.377849480345839,10.896741954363131,QQQ,,
2012-09-28,2012-10-01,QQQ,category_capped,,,,us,SPY,,,,,,,
2012-09-28,2012-10-01,IWM,category_capped,,,,us,SPY,,,,,,,
2012-09-28,2012-10-01,VEA,category_capped,,,,intl,VWO,,,,,,,
2012-09-28,2012-10-01,GLD,category_capped,,,,defensive,IEF,,,,,,,
2012-09-28,2012-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-09-28,2012-10-01,QQQ,incumbent_ineligible,,,,,,,,,,,,
2012-09-28,2012-10-01,SPY,fill_vacancy,,,,,,,,,,,,
2012-09-28,2012-10-01,VWO,hysteresis_block,,,,,,,6.687186673864496,12.717290230195772,13.353154741705561,IEF,,
2012-10-31,2012-11-01,QQQ,below_ma,,,,,,,,,,,,
2012-10-31,2012-11-01,IWM,category_capped,,,,us,SPY,,,,,,,
2012-10-31,2012-11-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2012-10-31,2012-11-01,IEF,category_capped,,,,defensive,GLD,,,,,,,
2012-10-31,2012-11-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-10-31,2012-11-01,IEF,incumbent_ineligible,,,,,,,,,,,,
2012-10-31,2012-11-01,VEA,fill_vacancy,,,,,,,,,,,,
2012-10-31,2012-11-01,GLD,hysteresis_block,,,,,,,8.124443936925157,12.997366165225696,13.64723447348698,VEA,,
2012-11-30,2012-12-03,QQQ,category_capped,,,,us,SPY,,,,,,,
2012-11-30,2012-12-03,IWM,category_capped,,,,us,SPY,,,,,,,
2012-11-30,2012-12-03,VWO,category_capped,,,,intl,VEA,,,,,,,
2012-11-30,2012-12-03,GLD,category_capped,,,,defensive,IEF,,,,,,,
2012-11-30,2012-12-03,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-11-30,2012-12-03,IEF,hysteresis_block,,,,,,,10.873703048706266,10.874558893535742,11.418286838212529,VEA,,
2012-12-31,2013-01-02,QQQ,below_ma,,,,,,,,,,,,
2012-12-31,2013-01-02,SPY,category_capped,,,,us,IWM,,,,,,,
2012-12-31,2013-01-02,VWO,category_capped,,,,intl,VEA,,,,,,,
2012-12-31,2013-01-02,IEF,category_capped,,,,defensive,GLD,,,,,,,
2012-12-31,2013-01-02,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2012-12-31,2013-01-02,SPY,incumbent_ineligible,,,,,,,,,,,,
2012-12-31,2013-01-02,IWM,fill_vacancy,,,,,,,,,,,,
2012-12-31,2013-01-02,GLD,hysteresis_block,,,,,,,6.792129471264206,13.373648261875068,14.042330674968822,IWM,,
2013-01-31,2013-02-01,GLD,below_ma,,,,,,,,,,,,
2013-01-31,2013-02-01,IEF,below_ma,,,,,,,,,,,,
2013-01-31,2013-02-01,SPY,category_capped,,,,us,IWM,,,,,,,
2013-01-31,2013-02-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2013-01-31,2013-02-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2013-01-31,2013-02-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2013-02-28,2013-03-01,GLD,below_ma,,,,,,,,,,,,
2013-02-28,2013-03-01,IEF,below_ma,,,,,,,,,,,,
2013-02-28,2013-03-01,SPY,category_capped,,,,us,IWM,,,,,,,
2013-02-28,2013-03-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2013-02-28,2013-03-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2013-02-28,2013-03-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2013-03-28,2013-04-01,GLD,below_ma,,,,,,,,,,,,
2013-03-28,2013-04-01,SPY,category_capped,,,,us,IWM,,,,,,,
2013-03-28,2013-04-01,QQQ,category_capped,,,,us,IWM,,,,,,,
2013-03-28,2013-04-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2013-03-28,2013-04-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2013-03-28,2013-04-01,IEF,hysteresis_block,,,,,,,8.205095948046749,13.519139176881648,14.19509613572573,VEA,,
2013-04-30,2013-05-01,GLD,below_ma,,,,,,,,,,,,
2013-04-30,2013-05-01,QQQ,category_capped,,,,us,SPY,,,,,,,
2013-04-30,2013-05-01,IWM,category_capped,,,,us,SPY,,,,,,,
2013-04-30,2013-05-01,VWO,category_capped,,,,intl,VEA,,,,,,,
2013-04-30,2013-05-01,,regime_topk,2.0,fixed_topk,True,,,,,,,,,
2013-04-30,2013-05-01,IWM,incumbent_ineligible,,,,,,,,,,,,
